"","Height","interaction","Pedigree","DAP","Height2","Tester"
"14289",2.19071570292414,"W10004_0395 X PHK76:87","W10004_0395 X PHK76",87,2.19071570292414,"PHK76"
"14290",2.19071022334422,"W10004_0395 X PHK76:90","W10004_0395 X PHK76",90,2.19071022334422,"PHK76"
"14291",2.19077943830163,"W10004_0395 X PHK76:99","W10004_0395 X PHK76",99,2.19077943830163,"PHK76"
"14292",2.19078461664233,"W10004_0395 X PHK76:101","W10004_0395 X PHK76",101,2.19078461664233,"PHK76"
"14293",2.19079076046454,"W10004_0395 X PHK76:104","W10004_0395 X PHK76",104,2.19079076046454,"PHK76"
"14294",2.19079536969095,"W10004_0395 X PHK76:107","W10004_0395 X PHK76",107,2.19079536969095,"PHK76"
"14295",2.19079974724868,"W10004_0395 X PHK76:111","W10004_0395 X PHK76",111,2.19079974724868,"PHK76"
"14296",2.19080205479813,"W10004_0395 X PHK76:114","W10004_0395 X PHK76",114,2.19080205479813,"PHK76"
"14297",2.19071800907515,"W10004_0395 X PHK76:118","W10004_0395 X PHK76",118,2.19071800907515,"PHK76"
"14298",2.19080562555043,"W10004_0395 X PHK76:122","W10004_0395 X PHK76",122,2.19080562555043,"PHK76"
"14299",2.19080654310057,"W10004_0395 X PHK76:126","W10004_0395 X PHK76",126,2.19080654310057,"PHK76"
"14300",0.0358676284605915,"W10004_0395 X PHP02:15","W10004_0395 X PHP02",15,0.0358676284605915,"PHP02"
"14301",0.0533879017863988,"W10004_0395 X PHP02:17","W10004_0395 X PHP02",17,0.0533879017863988,"PHP02"
"14302",0.136024341149613,"W10004_0395 X PHP02:22","W10004_0395 X PHP02",22,0.136024341149613,"PHP02"
"14303",0.189995781417205,"W10004_0395 X PHP02:24","W10004_0395 X PHP02",24,0.189995781417205,"PHP02"
"14304",0.299455942085874,"W10004_0395 X PHP02:27","W10004_0395 X PHP02",27,0.299455942085874,"PHP02"
"14305",0.447228745984458,"W10004_0395 X PHP02:30","W10004_0395 X PHP02",30,0.447228745984458,"PHP02"
"14306",0.567791934012732,"W10004_0395 X PHP02:32","W10004_0395 X PHP02",32,0.567791934012732,"PHP02"
"14307",0.93652281171179,"W10004_0395 X PHP02:37","W10004_0395 X PHP02",37,0.93652281171179,"PHP02"
"14308",1.10207819759645,"W10004_0395 X PHP02:39","W10004_0395 X PHP02",39,1.10207819759645,"PHP02"
"14309",1.27027581701991,"W10004_0395 X PHP02:41","W10004_0395 X PHP02",41,1.27027581701991,"PHP02"
"14310",1.58974023375883,"W10004_0395 X PHP02:45","W10004_0395 X PHP02",45,1.58974023375883,"PHP02"
"14311",1.79214380873082,"W10004_0395 X PHP02:48","W10004_0395 X PHP02",48,1.79214380873082,"PHP02"
"14312",1.94879952263116,"W10004_0395 X PHP02:51","W10004_0395 X PHP02",51,1.94879952263116,"PHP02"
"14313",2.10636115556121,"W10004_0395 X PHP02:56","W10004_0395 X PHP02",56,2.10636115556121,"PHP02"
"14314",2.16175905290572,"W10004_0395 X PHP02:60","W10004_0395 X PHP02",60,2.16175905290572,"PHP02"
"14315",2.17530933253988,"W10004_0395 X PHP02:62","W10004_0395 X PHP02",62,2.17530933253988,"PHP02"
"14316",2.19077391648986,"W10004_0395 X PHP02:69","W10004_0395 X PHP02",69,2.19077391648986,"PHP02"
"14317",2.19210989418038,"W10004_0395 X PHP02:73","W10004_0395 X PHP02",73,2.19210989418038,"PHP02"
"14318",2.19242011473688,"W10004_0395 X PHP02:76","W10004_0395 X PHP02",76,2.19242011473688,"PHP02"
"14319",2.19258121594468,"W10004_0395 X PHP02:80","W10004_0395 X PHP02",80,2.19258121594468,"PHP02"
"14320",2.19263939395992,"W10004_0395 X PHP02:83","W10004_0395 X PHP02",83,2.19263939395992,"PHP02"
"14321",2.19268644421988,"W10004_0395 X PHP02:87","W10004_0395 X PHP02",87,2.19268644421988,"PHP02"
"14322",2.19268096937773,"W10004_0395 X PHP02:90","W10004_0395 X PHP02",90,2.19268096937773,"PHP02"
"14323",2.19275018469959,"W10004_0395 X PHP02:99","W10004_0395 X PHP02",99,2.19275018469959,"PHP02"
"14324",2.19275536304029,"W10004_0395 X PHP02:101","W10004_0395 X PHP02",101,2.19275536304029,"PHP02"
"14325",2.1927615068625,"W10004_0395 X PHP02:104","W10004_0395 X PHP02",104,2.1927615068625,"PHP02"
"14326",2.19276611608891,"W10004_0395 X PHP02:107","W10004_0395 X PHP02",107,2.19276611608891,"PHP02"
"14327",2.19277049364664,"W10004_0395 X PHP02:111","W10004_0395 X PHP02",111,2.19277049364664,"PHP02"
"14328",2.19277280119609,"W10004_0395 X PHP02:114","W10004_0395 X PHP02",114,2.19277280119609,"PHP02"
"14329",2.19268875547311,"W10004_0395 X PHP02:118","W10004_0395 X PHP02",118,2.19268875547311,"PHP02"
"14330",2.19277637194839,"W10004_0395 X PHP02:122","W10004_0395 X PHP02",122,2.19277637194839,"PHP02"
"14331",2.19277728949853,"W10004_0395 X PHP02:126","W10004_0395 X PHP02",126,2.19277728949853,"PHP02"
"14332",0.0952720700367786,"W10004_0395 X PHZ51:15","W10004_0395 X PHZ51",15,0.0952720700367786,"PHZ51"
"14333",0.113728479638775,"W10004_0395 X PHZ51:17","W10004_0395 X PHZ51",17,0.113728479638775,"PHZ51"
"14334",0.201381042377359,"W10004_0395 X PHZ51:22","W10004_0395 X PHZ51",22,0.201381042377359,"PHZ51"
"14335",0.258865100029695,"W10004_0395 X PHZ51:24","W10004_0395 X PHZ51",24,0.258865100029695,"PHZ51"
"14336",0.375676765320603,"W10004_0395 X PHZ51:27","W10004_0395 X PHZ51",27,0.375676765320603,"PHZ51"
"14337",0.533543171010379,"W10004_0395 X PHZ51:30","W10004_0395 X PHZ51",30,0.533543171010379,"PHZ51"
"14338",0.662327536122141,"W10004_0395 X PHZ51:32","W10004_0395 X PHZ51",32,0.662327536122141,"PHZ51"
"14339",1.05540179787631,"W10004_0395 X PHZ51:37","W10004_0395 X PHZ51",37,1.05540179787631,"PHZ51"
"14340",1.23124583701688,"W10004_0395 X PHZ51:39","W10004_0395 X PHZ51",39,1.23124583701688,"PHZ51"
"14341",1.40932635280829,"W10004_0395 X PHZ51:41","W10004_0395 X PHZ51",41,1.40932635280829,"PHZ51"
"14342",1.74539304716098,"W10004_0395 X PHZ51:45","W10004_0395 X PHZ51",45,1.74539304716098,"PHZ51"
"14343",1.95612090731814,"W10004_0395 X PHZ51:48","W10004_0395 X PHZ51",48,1.95612090731814,"PHZ51"
"14344",2.11723792468708,"W10004_0395 X PHZ51:51","W10004_0395 X PHZ51",51,2.11723792468708,"PHZ51"
"14345",2.27581067476204,"W10004_0395 X PHZ51:56","W10004_0395 X PHZ51",56,2.27581067476204,"PHZ51"
"14346",2.32955360232299,"W10004_0395 X PHZ51:60","W10004_0395 X PHZ51",60,2.32955360232299,"PHZ51"
"14347",2.34226819024446,"W10004_0395 X PHZ51:62","W10004_0395 X PHZ51",62,2.34226819024446,"PHZ51"
"14348",2.35622946773685,"W10004_0395 X PHZ51:69","W10004_0395 X PHZ51",69,2.35622946773685,"PHZ51"
"14349",2.35739120261558,"W10004_0395 X PHZ51:73","W10004_0395 X PHZ51",73,2.35739120261558,"PHZ51"
"14350",2.35767032717916,"W10004_0395 X PHZ51:76","W10004_0395 X PHZ51",76,2.35767032717916,"PHZ51"
"14351",2.35782339258134,"W10004_0395 X PHZ51:80","W10004_0395 X PHZ51",80,2.35782339258134,"PHZ51"
"14352",2.3578808342377,"W10004_0395 X PHZ51:83","W10004_0395 X PHZ51",83,2.3578808342377,"PHZ51"
"14353",2.35792777880893,"W10004_0395 X PHZ51:87","W10004_0395 X PHZ51",87,2.35792777880893,"PHZ51"
"14354",2.35792229922901,"W10004_0395 X PHZ51:90","W10004_0395 X PHZ51",90,2.35792229922901,"PHZ51"
"14355",2.35799151418642,"W10004_0395 X PHZ51:99","W10004_0395 X PHZ51",99,2.35799151418642,"PHZ51"
"14356",2.35799669252713,"W10004_0395 X PHZ51:101","W10004_0395 X PHZ51",101,2.35799669252713,"PHZ51"
"14357",2.35800283634933,"W10004_0395 X PHZ51:104","W10004_0395 X PHZ51",104,2.35800283634933,"PHZ51"
"14358",2.35800744557575,"W10004_0395 X PHZ51:107","W10004_0395 X PHZ51",107,2.35800744557575,"PHZ51"
"14359",2.35801182313347,"W10004_0395 X PHZ51:111","W10004_0395 X PHZ51",111,2.35801182313347,"PHZ51"
"14360",2.35801413068292,"W10004_0395 X PHZ51:114","W10004_0395 X PHZ51",114,2.35801413068292,"PHZ51"
"14361",2.35793008495995,"W10004_0395 X PHZ51:118","W10004_0395 X PHZ51",118,2.35793008495995,"PHZ51"
"14362",2.35801770143522,"W10004_0395 X PHZ51:122","W10004_0395 X PHZ51",122,2.35801770143522,"PHZ51"
"14363",2.35801861898537,"W10004_0395 X PHZ51:126","W10004_0395 X PHZ51",126,2.35801861898537,"PHZ51"
"14364",0.0115328413089447,"W10004_0396 X PHK76:15","W10004_0396 X PHK76",15,0.0115328413089447,"PHK76"
"14365",0.0294929036578782,"W10004_0396 X PHK76:17","W10004_0396 X PHK76",17,0.0294929036578782,"PHK76"
"14366",0.115003716012025,"W10004_0396 X PHK76:22","W10004_0396 X PHK76",22,0.115003716012025,"PHK76"
"14367",0.171197066098263,"W10004_0396 X PHK76:24","W10004_0396 X PHK76",24,0.171197066098263,"PHK76"
"14368",0.28556056149971,"W10004_0396 X PHK76:27","W10004_0396 X PHK76",27,0.28556056149971,"PHK76"
"14369",0.440386493792222,"W10004_0396 X PHK76:30","W10004_0396 X PHK76",30,0.440386493792222,"PHK76"
"14370",0.566864156475921,"W10004_0396 X PHK76:32","W10004_0396 X PHK76",32,0.566864156475921,"PHK76"
"14371",0.953619605102315,"W10004_0396 X PHK76:37","W10004_0396 X PHK76",37,0.953619605102315,"PHK76"
"14372",1.12692034374633,"W10004_0396 X PHK76:39","W10004_0396 X PHK76",39,1.12692034374633,"PHK76"
"14373",1.30257423885121,"W10004_0396 X PHK76:41","W10004_0396 X PHK76",41,1.30257423885121,"PHK76"
"14374",1.63442116875187,"W10004_0396 X PHK76:45","W10004_0396 X PHK76",45,1.63442116875187,"PHK76"
"14375",1.84271522722004,"W10004_0396 X PHK76:48","W10004_0396 X PHK76",48,1.84271522722004,"PHK76"
"14376",2.00206619959579,"W10004_0396 X PHK76:51","W10004_0396 X PHK76",51,2.00206619959579,"PHK76"
"14377",2.15895844749473,"W10004_0396 X PHK76:56","W10004_0396 X PHK76",56,2.15895844749473,"PHK76"
"14378",2.21213221355285,"W10004_0396 X PHK76:60","W10004_0396 X PHK76",60,2.21213221355285,"PHK76"
"14379",2.22471142040815,"W10004_0396 X PHK76:62","W10004_0396 X PHK76",62,2.22471142040815,"PHK76"
"14380",2.23852908896683,"W10004_0396 X PHK76:69","W10004_0396 X PHK76",69,2.23852908896683,"PHK76"
"14381",2.23968273811113,"W10004_0396 X PHK76:73","W10004_0396 X PHK76",73,2.23968273811113,"PHK76"
"14382",2.23996091894725,"W10004_0396 X PHK76:76","W10004_0396 X PHK76",76,2.23996091894725,"PHK76"
"14383",2.24011382235412,"W10004_0396 X PHK76:80","W10004_0396 X PHK76",80,2.24011382235412,"PHK76"
"14384",2.24017125544605,"W10004_0396 X PHK76:83","W10004_0396 X PHK76",83,2.24017125544605,"PHK76"
"14385",2.24021819947062,"W10004_0396 X PHK76:87","W10004_0396 X PHK76",87,2.24021819947062,"PHK76"
"14386",2.2402127198907,"W10004_0396 X PHK76:90","W10004_0396 X PHK76",90,2.2402127198907,"PHK76"
"14387",2.24028193484811,"W10004_0396 X PHK76:99","W10004_0396 X PHK76",99,2.24028193484811,"PHK76"
"14388",2.24028711318881,"W10004_0396 X PHK76:101","W10004_0396 X PHK76",101,2.24028711318881,"PHK76"
"14389",2.24029325701102,"W10004_0396 X PHK76:104","W10004_0396 X PHK76",104,2.24029325701102,"PHK76"
"14390",2.24029786623743,"W10004_0396 X PHK76:107","W10004_0396 X PHK76",107,2.24029786623743,"PHK76"
"14391",2.24030224379516,"W10004_0396 X PHK76:111","W10004_0396 X PHK76",111,2.24030224379516,"PHK76"
"14392",2.24030455134461,"W10004_0396 X PHK76:114","W10004_0396 X PHK76",114,2.24030455134461,"PHK76"
"14393",2.24022050562163,"W10004_0396 X PHK76:118","W10004_0396 X PHK76",118,2.24022050562163,"PHK76"
"14394",2.24030812209691,"W10004_0396 X PHK76:122","W10004_0396 X PHK76",122,2.24030812209691,"PHK76"
"14395",2.24030903964705,"W10004_0396 X PHK76:126","W10004_0396 X PHK76",126,2.24030903964705,"PHK76"
"14396",-0.049352769122955,"W10004_0396 X PHP02:15","W10004_0396 X PHP02",15,0,"PHP02"
"14397",-0.0327822553504918,"W10004_0396 X PHP02:17","W10004_0396 X PHP02",17,0,"PHP02"
"14398",0.0476564003797765,"W10004_0396 X PHP02:22","W10004_0396 X PHP02",22,0.0476564003797765,"PHP02"
"14399",0.101344380378699,"W10004_0396 X PHP02:24","W10004_0396 X PHP02",24,0.101344380378699,"PHP02"
"14400",0.211878479572727,"W10004_0396 X PHP02:27","W10004_0396 X PHP02",27,0.211878479572727,"PHP02"
"14401",0.363437763130365,"W10004_0396 X PHP02:30","W10004_0396 X PHP02",30,0.363437763130365,"PHP02"
"14402",0.488448042226533,"W10004_0396 X PHP02:32","W10004_0396 X PHP02",32,0.488448042226533,"PHP02"
"14403",0.875297523026135,"W10004_0396 X PHP02:37","W10004_0396 X PHP02",37,0.875297523026135,"PHP02"
"14404",1.05018591010229,"W10004_0396 X PHP02:39","W10004_0396 X PHP02",39,1.05018591010229,"PHP02"
"14405",1.22803861985188,"W10004_0396 X PHP02:41","W10004_0396 X PHP02",41,1.22803861985188,"PHP02"
"14406",1.56459416721565,"W10004_0396 X PHP02:45","W10004_0396 X PHP02",45,1.56459416721565,"PHP02"
"14407",1.77513764955859,"W10004_0396 X PHP02:48","W10004_0396 X PHP02",48,1.77513764955859,"PHP02"
"14408",1.93481745419211,"W10004_0396 X PHP02:51","W10004_0396 X PHP02",51,1.93481745419211,"PHP02"
"14409",2.08909902885647,"W10004_0396 X PHP02:56","W10004_0396 X PHP02",56,2.08909902885647,"PHP02"
"14410",2.13986810609708,"W10004_0396 X PHP02:60","W10004_0396 X PHP02",60,2.13986810609708,"PHP02"
"14411",2.15165368407824,"W10004_0396 X PHP02:62","W10004_0396 X PHP02",62,2.15165368407824,"PHP02"
"14412",2.16451565392367,"W10004_0396 X PHP02:69","W10004_0396 X PHP02",69,2.16451565392367,"PHP02"
"14413",2.16561911805062,"W10004_0396 X PHP02:73","W10004_0396 X PHP02",73,2.16561911805062,"PHP02"
"14414",2.16589245524518,"W10004_0396 X PHP02:76","W10004_0396 X PHP02",76,2.16589245524518,"PHP02"
"14415",2.16604468169752,"W10004_0396 X PHP02:80","W10004_0396 X PHP02",80,2.16604468169752,"PHP02"
"14416",2.16610208854949,"W10004_0396 X PHP02:83","W10004_0396 X PHP02",83,2.16610208854949,"PHP02"
"14417",2.16614903075184,"W10004_0396 X PHP02:87","W10004_0396 X PHP02",87,2.16614903075184,"PHP02"
"14418",2.16614355117192,"W10004_0396 X PHP02:90","W10004_0396 X PHP02",90,2.16614355117192,"PHP02"
"14419",2.16621276612933,"W10004_0396 X PHP02:99","W10004_0396 X PHP02",99,2.16621276612933,"PHP02"
"14420",2.16621794447003,"W10004_0396 X PHP02:101","W10004_0396 X PHP02",101,2.16621794447003,"PHP02"
"14421",2.16622408829224,"W10004_0396 X PHP02:104","W10004_0396 X PHP02",104,2.16622408829224,"PHP02"
"14422",2.16622869751865,"W10004_0396 X PHP02:107","W10004_0396 X PHP02",107,2.16622869751865,"PHP02"
"14423",2.16623307507638,"W10004_0396 X PHP02:111","W10004_0396 X PHP02",111,2.16623307507638,"PHP02"
"14424",2.16623538262583,"W10004_0396 X PHP02:114","W10004_0396 X PHP02",114,2.16623538262583,"PHP02"
"14425",2.16615133690285,"W10004_0396 X PHP02:118","W10004_0396 X PHP02",118,2.16615133690285,"PHP02"
"14426",2.16623895337813,"W10004_0396 X PHP02:122","W10004_0396 X PHP02",122,2.16623895337813,"PHP02"
"14427",2.16623987092827,"W10004_0396 X PHP02:126","W10004_0396 X PHP02",126,2.16623987092827,"PHP02"
"14428",0.0163034327553775,"W10004_0396 X PHZ51:15","W10004_0396 X PHZ51",15,0.0163034327553775,"PHZ51"
"14429",0.0352213274543232,"W10004_0396 X PHZ51:17","W10004_0396 X PHZ51",17,0.0352213274543232,"PHZ51"
"14430",0.123165718822242,"W10004_0396 X PHZ51:22","W10004_0396 X PHZ51",22,0.123165718822242,"PHZ51"
"14431",0.180011706649391,"W10004_0396 X PHZ51:24","W10004_0396 X PHZ51",24,0.180011706649391,"PHZ51"
"14432",0.294516108268641,"W10004_0396 X PHZ51:27","W10004_0396 X PHZ51",27,0.294516108268641,"PHZ51"
"14433",0.448027640497589,"W10004_0396 X PHZ51:30","W10004_0396 X PHZ51",30,0.448027640497589,"PHZ51"
"14434",0.57265824577296,"W10004_0396 X PHZ51:32","W10004_0396 X PHZ51",32,0.57265824577296,"PHZ51"
"14435",0.951652238322153,"W10004_0396 X PHZ51:37","W10004_0396 X PHZ51",37,0.951652238322153,"PHZ51"
"14436",1.12109368943511,"W10004_0396 X PHZ51:39","W10004_0396 X PHZ51",39,1.12109368943511,"PHZ51"
"14437",1.29293781272508,"W10004_0396 X PHZ51:41","W10004_0396 X PHZ51",41,1.29293781272508,"PHZ51"
"14438",1.61882330645919,"W10004_0396 X PHZ51:45","W10004_0396 X PHZ51",45,1.61882330645919,"PHZ51"
"14439",1.8252457359829,"W10004_0396 X PHZ51:48","W10004_0396 X PHZ51",48,1.8252457359829,"PHZ51"
"14440",1.98527471485671,"W10004_0396 X PHZ51:51","W10004_0396 X PHZ51",51,1.98527471485671,"PHZ51"
"14441",2.1471276995882,"W10004_0396 X PHZ51:56","W10004_0396 X PHZ51",56,2.1471276995882,"PHZ51"
"14442",2.20480786977553,"W10004_0396 X PHZ51:60","W10004_0396 X PHZ51",60,2.20480786977553,"PHZ51"
"14443",2.21914007179933,"W10004_0396 X PHZ51:62","W10004_0396 X PHZ51",62,2.21914007179933,"PHZ51"
"14444",2.23591855907585,"W10004_0396 X PHZ51:69","W10004_0396 X PHZ51",69,2.23591855907585,"PHZ51"
"14445",2.23743863578101,"W10004_0396 X PHZ51:73","W10004_0396 X PHZ51",73,2.23743863578101,"PHZ51"
"14446",2.23779104472698,"W10004_0396 X PHZ51:76","W10004_0396 X PHZ51",76,2.23779104472698,"PHZ51"
"14447",2.2379665677085,"W10004_0396 X PHZ51:80","W10004_0396 X PHZ51",80,2.2379665677085,"PHZ51"
"14448",2.23802668110304,"W10004_0396 X PHZ51:83","W10004_0396 X PHZ51",83,2.23802668110304,"PHZ51"
"14449",2.23807413334461,"W10004_0396 X PHZ51:87","W10004_0396 X PHZ51",87,2.23807413334461,"PHZ51"
"14450",2.23806868747575,"W10004_0396 X PHZ51:90","W10004_0396 X PHZ51",90,2.23806868747575,"PHZ51"
"14451",2.23813790625983,"W10004_0396 X PHZ51:99","W10004_0396 X PHZ51",99,2.23813790625983,"PHZ51"
"14452",2.23814308460053,"W10004_0396 X PHZ51:101","W10004_0396 X PHZ51",101,2.23814308460053,"PHZ51"
"14453",2.23814922842274,"W10004_0396 X PHZ51:104","W10004_0396 X PHZ51",104,2.23814922842274,"PHZ51"
"14454",2.23815383764915,"W10004_0396 X PHZ51:107","W10004_0396 X PHZ51",107,2.23815383764915,"PHZ51"
"14455",2.23815821520687,"W10004_0396 X PHZ51:111","W10004_0396 X PHZ51",111,2.23815821520687,"PHZ51"
"14456",2.23816052275632,"W10004_0396 X PHZ51:114","W10004_0396 X PHZ51",114,2.23816052275632,"PHZ51"
"14457",2.23807647703335,"W10004_0396 X PHZ51:118","W10004_0396 X PHZ51",118,2.23807647703335,"PHZ51"
"14458",2.23816409350862,"W10004_0396 X PHZ51:122","W10004_0396 X PHZ51",122,2.23816409350862,"PHZ51"
"14459",2.23816501105877,"W10004_0396 X PHZ51:126","W10004_0396 X PHZ51",126,2.23816501105877,"PHZ51"
"14460",0.0123599296654603,"W10004_0403 X PHK76:15","W10004_0403 X PHK76",15,0.0123599296654603,"PHK76"
"14461",0.0304125997586467,"W10004_0403 X PHK76:17","W10004_0403 X PHK76",17,0.0304125997586467,"PHK76"
"14462",0.116374885024899,"W10004_0403 X PHK76:22","W10004_0403 X PHK76",22,0.116374885024899,"PHK76"
"14463",0.172866412717527,"W10004_0403 X PHK76:24","W10004_0403 X PHK76",24,0.172866412717527,"PHK76"
"14464",0.287831488728287,"W10004_0403 X PHK76:27","W10004_0403 X PHK76",27,0.287831488728287,"PHK76"
"14465",0.443452556505995,"W10004_0403 X PHK76:30","W10004_0403 X PHK76",30,0.443452556505995,"PHK76"
"14466",0.570559033597781,"W10004_0403 X PHK76:32","W10004_0403 X PHK76",32,0.570559033597781,"PHK76"
"14467",0.959097246445387,"W10004_0403 X PHK76:37","W10004_0403 X PHK76",37,0.959097246445387,"PHK76"
"14468",1.13311682242343,"W10004_0403 X PHK76:39","W10004_0403 X PHK76",39,1.13311682242343,"PHK76"
"14469",1.30943910999648,"W10004_0403 X PHK76:41","W10004_0403 X PHK76",41,1.30943910999648,"PHK76"
"14470",1.64234324662117,"W10004_0403 X PHK76:45","W10004_0403 X PHK76",45,1.64234324662117,"PHK76"
"14471",1.85111367626153,"W10004_0403 X PHK76:48","W10004_0403 X PHK76",48,1.85111367626153,"PHK76"
"14472",2.01067842814477,"W10004_0403 X PHK76:51","W10004_0403 X PHK76",51,2.01067842814477,"PHK76"
"14473",2.16755423525082,"W10004_0403 X PHK76:56","W10004_0403 X PHK76",56,2.16755423525082,"PHK76"
"14474",2.22061583823429,"W10004_0403 X PHK76:60","W10004_0403 X PHK76",60,2.22061583823429,"PHK76"
"14475",2.23315093425858,"W10004_0403 X PHK76:62","W10004_0403 X PHK76",62,2.23315093425858,"PHK76"
"14476",2.24690685199074,"W10004_0403 X PHK76:69","W10004_0403 X PHK76",69,2.24690685199074,"PHK76"
"14477",2.24805610831059,"W10004_0403 X PHK76:73","W10004_0403 X PHK76",73,2.24805610831059,"PHK76"
"14478",2.24833376216083,"W10004_0403 X PHK76:76","W10004_0403 X PHK76",76,2.24833376216083,"PHK76"
"14479",2.24848657646118,"W10004_0403 X PHK76:80","W10004_0403 X PHK76",80,2.24848657646118,"PHK76"
"14480",2.24854400517978,"W10004_0403 X PHK76:83","W10004_0403 X PHK76",83,2.24854400517978,"PHK76"
"14481",2.2485909488399,"W10004_0403 X PHK76:87","W10004_0403 X PHK76",87,2.2485909488399,"PHK76"
"14482",2.24858546925998,"W10004_0403 X PHK76:90","W10004_0403 X PHK76",90,2.24858546925998,"PHK76"
"14483",2.24865468421739,"W10004_0403 X PHK76:99","W10004_0403 X PHK76",99,2.24865468421739,"PHK76"
"14484",2.24865986255809,"W10004_0403 X PHK76:101","W10004_0403 X PHK76",101,2.24865986255809,"PHK76"
"14485",2.2486660063803,"W10004_0403 X PHK76:104","W10004_0403 X PHK76",104,2.2486660063803,"PHK76"
"14486",2.24867061560671,"W10004_0403 X PHK76:107","W10004_0403 X PHK76",107,2.24867061560671,"PHK76"
"14487",2.24867499316444,"W10004_0403 X PHK76:111","W10004_0403 X PHK76",111,2.24867499316444,"PHK76"
"14488",2.24867730071389,"W10004_0403 X PHK76:114","W10004_0403 X PHK76",114,2.24867730071389,"PHK76"
"14489",2.24859325499091,"W10004_0403 X PHK76:118","W10004_0403 X PHK76",118,2.24859325499091,"PHK76"
"14490",2.24868087146619,"W10004_0403 X PHK76:122","W10004_0403 X PHK76",122,2.24868087146619,"PHK76"
"14491",2.24868178901633,"W10004_0403 X PHK76:126","W10004_0403 X PHK76",126,2.24868178901633,"PHK76"
"14492",0.147846076439815,"W10004_0403 X PHP02:15","W10004_0403 X PHP02",15,0.147846076439815,"PHP02"
"14493",0.16541239069148,"W10004_0403 X PHP02:17","W10004_0403 X PHP02",17,0.16541239069148,"PHP02"
"14494",0.248282098746012,"W10004_0403 X PHP02:22","W10004_0403 X PHP02",22,0.248282098746012,"PHP02"
"14495",0.302422812997353,"W10004_0403 X PHP02:24","W10004_0403 X PHP02",24,0.302422812997353,"PHP02"
"14496",0.412270165964326,"W10004_0403 X PHP02:27","W10004_0403 X PHP02",27,0.412270165964326,"PHP02"
"14497",0.560662518649468,"W10004_0403 X PHP02:30","W10004_0403 X PHP02",30,0.560662518649468,"PHP02"
"14498",0.681817345257662,"W10004_0403 X PHP02:32","W10004_0403 X PHP02",32,0.681817345257662,"PHP02"
"14499",1.05289062904184,"W10004_0403 X PHP02:37","W10004_0403 X PHP02",37,1.05289062904184,"PHP02"
"14500",1.21979969019728,"W10004_0403 X PHP02:39","W10004_0403 X PHP02",39,1.21979969019728,"PHP02"
"14501",1.38960710403269,"W10004_0403 X PHP02:41","W10004_0403 X PHP02",41,1.38960710403269,"PHP02"
"14502",1.71298201212293,"W10004_0403 X PHP02:45","W10004_0403 X PHP02",45,1.71298201212293,"PHP02"
"14503",1.91871658823904,"W10004_0403 X PHP02:48","W10004_0403 X PHP02",48,1.91871658823904,"PHP02"
"14504",2.07873363285092,"W10004_0403 X PHP02:51","W10004_0403 X PHP02",51,2.07873363285092,"PHP02"
"14505",2.24111556634611,"W10004_0403 X PHP02:56","W10004_0403 X PHP02",56,2.24111556634611,"PHP02"
"14506",2.29911248456062,"W10004_0403 X PHP02:60","W10004_0403 X PHP02",60,2.29911248456062,"PHP02"
"14507",2.31351264389043,"W10004_0403 X PHP02:62","W10004_0403 X PHP02",62,2.31351264389043,"PHP02"
"14508",2.33027659149563,"W10004_0403 X PHP02:69","W10004_0403 X PHP02",69,2.33027659149563,"PHP02"
"14509",2.33176329352242,"W10004_0403 X PHP02:73","W10004_0403 X PHP02",73,2.33176329352242,"PHP02"
"14510",2.33210370442877,"W10004_0403 X PHP02:76","W10004_0403 X PHP02",76,2.33210370442877,"PHP02"
"14511",2.33227385222732,"W10004_0403 X PHP02:80","W10004_0403 X PHP02",80,2.33227385222732,"PHP02"
"14512",2.33233305487657,"W10004_0403 X PHP02:83","W10004_0403 X PHP02",83,2.33233305487657,"PHP02"
"14513",2.33238028571848,"W10004_0403 X PHP02:87","W10004_0403 X PHP02",87,2.33238028571848,"PHP02"
"14514",2.33237482108076,"W10004_0403 X PHP02:90","W10004_0403 X PHP02",90,2.33237482108076,"PHP02"
"14515",2.33244403749595,"W10004_0403 X PHP02:99","W10004_0403 X PHP02",99,2.33244403749595,"PHP02"
"14516",2.33244921583665,"W10004_0403 X PHP02:101","W10004_0403 X PHP02",101,2.33244921583665,"PHP02"
"14517",2.33245535965886,"W10004_0403 X PHP02:104","W10004_0403 X PHP02",104,2.33245535965886,"PHP02"
"14518",2.33245996888527,"W10004_0403 X PHP02:107","W10004_0403 X PHP02",107,2.33245996888527,"PHP02"
"14519",2.332464346443,"W10004_0403 X PHP02:111","W10004_0403 X PHP02",111,2.332464346443,"PHP02"
"14520",2.33246665399245,"W10004_0403 X PHP02:114","W10004_0403 X PHP02",114,2.33246665399245,"PHP02"
"14521",2.33238260826947,"W10004_0403 X PHP02:118","W10004_0403 X PHP02",118,2.33238260826947,"PHP02"
"14522",2.33247022474475,"W10004_0403 X PHP02:122","W10004_0403 X PHP02",122,2.33247022474475,"PHP02"
"14523",2.33247114229489,"W10004_0403 X PHP02:126","W10004_0403 X PHP02",126,2.33247114229489,"PHP02"
"14524",0.0660774232967816,"W10004_0403 X PHZ51:15","W10004_0403 X PHZ51",15,0.0660774232967816,"PHZ51"
"14525",0.0832833750989158,"W10004_0403 X PHZ51:17","W10004_0403 X PHZ51",17,0.0832833750989158,"PHZ51"
