"","Data","Hybrid","Trait","Tester"
"1404",0.868703968999841,"W10004_0270 X PHK76","ASI","PHK76"
"1405",1.21167702519429,"W10004_0270 X PHP02","ASI","PHP02"
"1406",0.953317132532467,"W10004_0270 X PHZ51","ASI","PHZ51"
"1407",0.487990040734143,"W10004_0271 X PHK76","ASI","PHK76"
"1408",1.17808675112151,"W10004_0271 X PHP02","ASI","PHP02"
"1409",1.04578834316258,"W10004_0271 X PHZ51","ASI","PHZ51"
"1410",1.03501618220777,"W10004_0276 X PHP02","ASI","PHP02"
"1411",1.22732791047539,"W10004_0276 X PHZ51","ASI","PHZ51"
"1412",0.912568518026225,"W10004_0290 X PHP02","ASI","PHP02"
"1413",1.22819219501102,"W10004_0290 X PHZ51","ASI","PHZ51"
"1414",0.839911426891184,"W10004_0291 X PHK76","ASI","PHK76"
"1415",1.01004450861189,"W10004_0291 X PHP02","ASI","PHP02"
"1416",1.1524178440176,"W10004_0291 X PHZ51","ASI","PHZ51"
"1417",0.778746329243741,"W10004_0292 X PHK76","ASI","PHK76"
"1418",0.667513348808383,"W10004_0292 X PHP02","ASI","PHP02"
"1419",1.14449804260942,"W10004_0292 X PHZ51","ASI","PHZ51"
"1420",0.753671953886806,"W10004_0299 X PHK76","ASI","PHK76"
"1421",1.51874848786915,"W10004_0299 X PHP02","ASI","PHP02"
"1422",0.9173236823098,"W10004_0299 X PHZ51","ASI","PHZ51"
"1423",0.813425699642297,"W10004_0306 X PHK76","ASI","PHK76"
"1424",0.96910583301519,"W10004_0306 X PHP02","ASI","PHP02"
"1425",0.965459269343835,"W10004_0306 X PHZ51","ASI","PHZ51"
"1426",1.00446263810121,"W10004_0308 X PHK76","ASI","PHK76"
"1427",0.911796255278258,"W10004_0308 X PHP02","ASI","PHP02"
"1428",0.810885658263444,"W10004_0308 X PHZ51","ASI","PHZ51"
"1429",0.836418041338128,"W10004_0309 X PHK76","ASI","PHK76"
"1430",1.20866287277223,"W10004_0309 X PHP02","ASI","PHP02"
"1431",0.961011459168799,"W10004_0309 X PHZ51","ASI","PHZ51"
"1432",1.01531719313336,"W10004_0310 X PHK76","ASI","PHK76"
"1433",0.870939920394916,"W10004_0310 X PHP02","ASI","PHP02"
"1434",1.1825763957905,"W10004_0310 X PHZ51","ASI","PHZ51"
"1435",0.849909325084231,"W10004_0311 X PHK76","ASI","PHK76"
"1436",0.950302587111481,"W10004_0311 X PHP02","ASI","PHP02"
"1437",0.879833709713783,"W10004_0311 X PHZ51","ASI","PHZ51"
"1438",0.800353357593547,"W10004_0327 X PHK76","ASI","PHK76"
"1439",1.16802381180523,"W10004_0327 X PHP02","ASI","PHP02"
"1440",2.02847901418761,"W10004_0327 X PHZ51","ASI","PHZ51"
"1441",0.804785068655848,"W10004_0329 X PHK76","ASI","PHK76"
"1442",0.633552196844903,"W10004_0329 X PHP02","ASI","PHP02"
"1443",0.656433118105024,"W10004_0329 X PHZ51","ASI","PHZ51"
"1444",0.773782106110648,"W10004_0336 X PHK76","ASI","PHK76"
"1445",0.89632483150213,"W10004_0336 X PHP02","ASI","PHP02"
"1446",0.710196866307976,"W10004_0336 X PHZ51","ASI","PHZ51"
"1447",1.00117761925611,"W10004_0344 X PHK76","ASI","PHK76"
"1448",0.572687427277213,"W10004_0344 X PHP02","ASI","PHP02"
"1449",0.971986044763495,"W10004_0344 X PHZ51","ASI","PHZ51"
"1450",1.01061975703434,"W10004_0346 X PHK76","ASI","PHK76"
"1451",1.56897201287713,"W10004_0346 X PHP02","ASI","PHP02"
"1452",1.11926818182582,"W10004_0346 X PHZ51","ASI","PHZ51"
"1453",0.757329264923546,"W10004_0361 X PHK76","ASI","PHK76"
"1454",0.591523420229162,"W10004_0361 X PHP02","ASI","PHP02"
"1455",0.545900799222512,"W10004_0361 X PHZ51","ASI","PHZ51"
"1456",1.08573098519359,"W10004_0362 X PHK76","ASI","PHK76"
"1457",1.21610914024547,"W10004_0362 X PHP02","ASI","PHP02"
"1458",0.900831010372921,"W10004_0362 X PHZ51","ASI","PHZ51"
"1459",0.509591729756847,"W10004_0380 X PHK76","ASI","PHK76"
"1460",0.702054112773987,"W10004_0380 X PHZ51","ASI","PHZ51"
"1461",1.08442317075162,"W10004_0381 X PHK76","ASI","PHK76"
"1462",0.989251970881536,"W10004_0381 X PHP02","ASI","PHP02"
"1463",0.896722898615936,"W10004_0381 X PHZ51","ASI","PHZ51"
"1464",0.810708808500193,"W10004_0383 X PHK76","ASI","PHK76"
"1465",0.898971744059931,"W10004_0383 X PHP02","ASI","PHP02"
"1466",1.05915751389237,"W10004_0383 X PHZ51","ASI","PHZ51"
"1467",0.687670560486851,"W10004_0389 X PHK76","ASI","PHK76"
"1468",0.979621153290158,"W10004_0389 X PHP02","ASI","PHP02"
"1469",0.876127251012772,"W10004_0389 X PHZ51","ASI","PHZ51"
"1470",1.3374283026219,"W10004_0393 X PHK76","ASI","PHK76"
"1471",2.01172017105521,"W10004_0393 X PHP02","ASI","PHP02"
"1472",1.47364812265659,"W10004_0393 X PHZ51","ASI","PHZ51"
"1473",0.980323380737265,"W10004_0394 X PHK76","ASI","PHK76"
"1474",0.940898643070298,"W10004_0394 X PHP02","ASI","PHP02"
"1475",0.898295993206802,"W10004_0394 X PHZ51","ASI","PHZ51"
"1476",0.796802243513287,"W10004_0395 X PHK76","ASI","PHK76"
"1477",1.21412990625312,"W10004_0395 X PHP02","ASI","PHP02"
"1478",0.865833218872945,"W10004_0395 X PHZ51","ASI","PHZ51"
"1479",0.807881386256963,"W10004_0396 X PHK76","ASI","PHK76"
"1480",0.935606966026585,"W10004_0396 X PHP02","ASI","PHP02"
"1481",0.733922833327959,"W10004_0396 X PHZ51","ASI","PHZ51"
"1482",1.29981293576753,"W10004_0403 X PHK76","ASI","PHK76"
"1483",0.906597060598227,"W10004_0403 X PHP02","ASI","PHP02"
"1484",1.11366979081081,"W10004_0403 X PHZ51","ASI","PHZ51"
"1485",0.706480393981861,"W10004_0409 X PHK76","ASI","PHK76"
"1486",0.471089141662544,"W10004_0409 X PHP02","ASI","PHP02"
"1487",0.765228137628031,"W10004_0409 X PHZ51","ASI","PHZ51"
"1488",1.27817530191285,"W10004_0410 X PHK76","ASI","PHK76"
"1489",1.20419435255147,"W10004_0410 X PHP02","ASI","PHP02"
"1490",1.10923541287077,"W10004_0410 X PHZ51","ASI","PHZ51"
"1491",0.976979227659732,"W10004_0412 X PHP02","ASI","PHP02"
"1492",0.720708217301318,"W10004_0412 X PHZ51","ASI","PHZ51"
"1493",0.769422412599843,"W10004_0417 X PHK76","ASI","PHK76"
"1494",0.606228547959708,"W10004_0417 X PHP02","ASI","PHP02"
"1495",0.94392709951604,"W10004_0417 X PHZ51","ASI","PHZ51"
"1496",0.773126685766569,"W10004_0419 X PHK76","ASI","PHK76"
"1497",0.921055068321303,"W10004_0419 X PHP02","ASI","PHP02"
"1498",1.10506678556234,"W10004_0419 X PHZ51","ASI","PHZ51"
"1499",1.32810970036284,"W10004_0424 X PHK76","ASI","PHK76"
"1500",1.17374618284272,"W10004_0424 X PHP02","ASI","PHP02"
"1501",0.267637845161554,"W10004_0424 X PHZ51","ASI","PHZ51"
"1502",0.815979127023376,"W10004_0427 X PHK76","ASI","PHK76"
"1503",0.757549645159781,"W10004_0427 X PHP02","ASI","PHP02"
"1504",1.0498896476255,"W10004_0427 X PHZ51","ASI","PHZ51"
"1505",1.03536282005705,"W10004_0430 X PHK76","ASI","PHK76"
"1506",0.939556551446645,"W10004_0430 X PHP02","ASI","PHP02"
"1507",0.924131242996829,"W10004_0430 X PHZ51","ASI","PHZ51"
"1508",1.22025857185131,"W10004_0465 X PHP02","ASI","PHP02"
"1509",1.2109127195606,"W10004_0465 X PHZ51","ASI","PHZ51"
"1510",1.30278780796348,"W10004_0467 X PHK76","ASI","PHK76"
"1511",1.49978938383631,"W10004_0467 X PHP02","ASI","PHP02"
"1512",1.4200694817912,"W10004_0467 X PHZ51","ASI","PHZ51"
"1513",0.642473848990196,"W10004_0474 X PHK76","ASI","PHK76"
"1514",0.938421065961159,"W10004_0474 X PHP02","ASI","PHP02"
"1515",0.582145073745776,"W10004_0474 X PHZ51","ASI","PHZ51"
"1516",0.700985040663027,"W10004_0476 X PHK76","ASI","PHK76"
"1517",1.34789825823339,"W10004_0476 X PHP02","ASI","PHP02"
"1518",0.948118159927528,"W10004_0476 X PHZ51","ASI","PHZ51"
"1519",0.651501155533856,"W10004_0487 X PHK76","ASI","PHK76"
"1520",0.28970047810743,"W10004_0487 X PHP02","ASI","PHP02"
"1521",0.660961735398712,"W10004_0487 X PHZ51","ASI","PHZ51"
"1522",1.04156117036865,"W10004_0498 X PHK76","ASI","PHK76"
"1523",1.25143028333069,"W10004_0498 X PHP02","ASI","PHP02"
"1524",1.02969522810208,"W10004_0498 X PHZ51","ASI","PHZ51"
"1525",1.16573472319906,"W10004_0501 X PHK76","ASI","PHK76"
"1526",1.23355445086121,"W10004_0501 X PHP02","ASI","PHP02"
"1527",1.22769535762685,"W10004_0501 X PHZ51","ASI","PHZ51"
"1528",0.773551653859311,"W10004_0505 X PHK76","ASI","PHK76"
"1529",0.938235307301645,"W10004_0505 X PHP02","ASI","PHP02"
"1530",1.30397112463841,"W10004_0505 X PHZ51","ASI","PHZ51"
"1531",0.818601470616709,"W10004_0601 X PHK76","ASI","PHK76"
"1532",0.940688188360474,"W10004_0601 X PHP02","ASI","PHP02"
"1533",0.929896590582079,"W10004_0601 X PHZ51","ASI","PHZ51"
"1534",1.03190349281426,"W10004_0602 X PHK76","ASI","PHK76"
"1535",0.976429607412754,"W10004_0602 X PHP02","ASI","PHP02"
"1536",0.575366323870785,"W10004_0602 X PHZ51","ASI","PHZ51"
"1537",0.913607541141565,"W10004_0608 X PHP02","ASI","PHP02"
"1538",1.21039952757079,"W10004_0608 X PHZ51","ASI","PHZ51"
"1539",0.777906019007782,"W10004_0612 X PHK76","ASI","PHK76"
"1540",0.884220289850348,"W10004_0612 X PHP02","ASI","PHP02"
"1541",0.695122535403672,"W10004_0612 X PHZ51","ASI","PHZ51"
"1542",0.716020846812899,"W10004_0614 X PHK76","ASI","PHK76"
"1543",1.19695312156704,"W10004_0614 X PHP02","ASI","PHP02"
"1544",0.741816669538456,"W10004_0614 X PHZ51","ASI","PHZ51"
"1545",1.0543547883447,"W10004_0616 X PHK76","ASI","PHK76"
"1546",0.905254460270517,"W10004_0616 X PHP02","ASI","PHP02"
"1547",0.68150101008304,"W10004_0616 X PHZ51","ASI","PHZ51"
"1548",0.790900273289956,"W10004_0618 X PHK76","ASI","PHK76"
"1549",0.887547883250659,"W10004_0618 X PHP02","ASI","PHP02"
"1550",1.25122642296862,"W10004_0618 X PHZ51","ASI","PHZ51"
"1551",0.729972446720565,"W10004_0619 X PHK76","ASI","PHK76"
"1552",0.655823520238027,"W10004_0619 X PHP02","ASI","PHP02"
"1553",0.317127229026693,"W10004_0619 X PHZ51","ASI","PHZ51"
"1554",0.723893994181619,"W10004_0620 X PHK76","ASI","PHK76"
"1555",0.894955409379646,"W10004_0620 X PHP02","ASI","PHP02"
"1556",0.644555149741501,"W10004_0620 X PHZ51","ASI","PHZ51"
"1557",0.239957172594819,"W10004_0622 X PHK76","ASI","PHK76"
"1558",0.632150493173867,"W10004_0622 X PHP02","ASI","PHP02"
"1559",0.709525295400026,"W10004_0622 X PHZ51","ASI","PHZ51"
"1560",1.14435200975405,"W10004_0624 X PHK76","ASI","PHK76"
"1561",0.876715428643506,"W10004_0624 X PHP02","ASI","PHP02"
"1562",1.18720992875417,"W10004_0624 X PHZ51","ASI","PHZ51"
"1563",1.07842478691985,"W10004_0625 X PHK76","ASI","PHK76"
"1564",1.19430697321217,"W10004_0625 X PHP02","ASI","PHP02"
"1565",0.676592714349525,"W10004_0625 X PHZ51","ASI","PHZ51"
"1566",1.30524411421122,"W10004_0626 X PHK76","ASI","PHK76"
"1567",0.9161679072545,"W10004_0626 X PHP02","ASI","PHP02"
"1568",0.334620643741102,"W10004_0626 X PHZ51","ASI","PHZ51"
"1569",1.0038999555889,"W10004_0628 X PHK76","ASI","PHK76"
"1570",0.946252857785289,"W10004_0628 X PHP02","ASI","PHP02"
"1571",0.373856804206072,"W10004_0628 X PHZ51","ASI","PHZ51"
"1572",0.864409378388417,"W10004_0631 X PHK76","ASI","PHK76"
"1573",0.690668461737211,"W10004_0631 X PHP02","ASI","PHP02"
"1574",0.808767446490569,"W10004_0631 X PHZ51","ASI","PHZ51"
"1575",1.29888673770201,"W10004_0632 X PHK76","ASI","PHK76"
"1576",0.914128170645883,"W10004_0632 X PHP02","ASI","PHP02"
"1577",0.696318356428642,"W10004_0632 X PHZ51","ASI","PHZ51"
"1578",0.770968726159118,"W10004_0636 X PHK76","ASI","PHK76"
"1579",1.21017431570127,"W10004_0636 X PHP02","ASI","PHP02"
"1580",0.874691730968556,"W10004_0636 X PHZ51","ASI","PHZ51"
"1581",0.683632789130284,"W10004_0637 X PHK76","ASI","PHK76"
"1582",0.944104954256966,"W10004_0637 X PHP02","ASI","PHP02"
"1583",0.890860161239182,"W10004_0637 X PHZ51","ASI","PHZ51"
"1584",1.02609159560335,"W10004_0639 X PHK76","ASI","PHK76"
"1585",0.895895449010304,"W10004_0639 X PHP02","ASI","PHP02"
"1586",0.904615331715461,"W10004_0639 X PHZ51","ASI","PHZ51"
"1587",0.542282721594926,"W10004_0644 X PHK76","ASI","PHK76"
"1588",1.16117082788263,"W10004_0644 X PHP02","ASI","PHP02"
"1589",0.69615612467023,"W10004_0644 X PHZ51","ASI","PHZ51"
"1590",1.02107413897839,"W10004_0645 X PHK76","ASI","PHK76"
"1591",1.24072195865064,"W10004_0645 X PHP02","ASI","PHP02"
"1592",0.952814628529019,"W10004_0645 X PHZ51","ASI","PHZ51"
"1593",0.575731181117091,"W10004_0646 X PHK76","ASI","PHK76"
"1594",0.905585493556006,"W10004_0646 X PHP02","ASI","PHP02"
"1595",1.43535652839182,"W10004_0646 X PHZ51","ASI","PHZ51"
"1596",1.03411364318891,"W10004_0649 X PHK76","ASI","PHK76"
"1597",1.52560523705036,"W10004_0649 X PHP02","ASI","PHP02"
"1598",1.55568500752483,"W10004_0649 X PHZ51","ASI","PHZ51"
"1599",1.34214263764999,"W10004_0650 X PHK76","ASI","PHK76"
"1600",0.935111409237453,"W10004_0650 X PHP02","ASI","PHP02"
"1601",0.955061949785887,"W10004_0650 X PHZ51","ASI","PHZ51"
"1602",0.757073852593767,"W10004_0651 X PHK76","ASI","PHK76"
"1603",0.591516909240065,"W10004_0651 X PHP02","ASI","PHP02"
"1604",0.836612301170437,"W10004_0651 X PHZ51","ASI","PHZ51"
"1605",0.752974899775075,"W10004_0654 X PHK76","ASI","PHK76"
"1606",0.913281172862159,"W10004_0654 X PHP02","ASI","PHP02"
"1607",0.903378786557949,"W10004_0654 X PHZ51","ASI","PHZ51"
"1608",1.07544951553443,"W10004_0658 X PHK76","ASI","PHK76"
"1609",0.970905553834008,"W10004_0658 X PHP02","ASI","PHP02"
"1610",0.849796535544808,"W10004_0658 X PHZ51","ASI","PHZ51"
"1611",1.11397013601419,"W10004_0659 X PHK76","ASI","PHK76"
"1612",0.992842489815287,"W10004_0659 X PHP02","ASI","PHP02"
"1613",0.886160019967825,"W10004_0659 X PHZ51","ASI","PHZ51"
"1614",0.994165248381325,"W10004_0661 X PHK76","ASI","PHK76"
"1615",1.13357629062489,"W10004_0661 X PHP02","ASI","PHP02"
"1616",1.11842266609103,"W10004_0661 X PHZ51","ASI","PHZ51"
"1617",0.655214745168133,"W10004_0664 X PHP02","ASI","PHP02"
"1618",0.847314289328846,"W10004_0664 X PHZ51","ASI","PHZ51"
"1619",1.01053641452669,"W10004_0667 X PHK76","ASI","PHK76"
"1620",0.637435527907671,"W10004_0667 X PHP02","ASI","PHP02"
"1621",0.96318843672452,"W10004_0667 X PHZ51","ASI","PHZ51"
"1622",0.777852223581193,"W10004_0669 X PHK76","ASI","PHK76"
"1623",0.643475912026146,"W10004_0669 X PHP02","ASI","PHP02"
"1624",0.449912014221026,"W10004_0669 X PHZ51","ASI","PHZ51"
"1625",1.1744883500365,"W10004_0672 X PHK76","ASI","PHK76"
"1626",1.42558840111886,"W10004_0672 X PHP02","ASI","PHP02"
"1627",0.921463441303761,"W10004_0672 X PHZ51","ASI","PHZ51"
"1628",1.12139560140446,"W10004_0673 X PHK76","ASI","PHK76"
"1629",0.877011501689996,"W10004_0673 X PHP02","ASI","PHP02"
"1630",1.0000573962314,"W10004_0673 X PHZ51","ASI","PHZ51"
"1631",1.00735873261931,"W10004_0674 X PHK76","ASI","PHK76"
"1632",0.938059789648029,"W10004_0674 X PHP02","ASI","PHP02"
"1633",0.853487291503561,"W10004_0674 X PHZ51","ASI","PHZ51"
"1634",0.971454531863521,"W10004_0675 X PHP02","ASI","PHP02"
"1635",0.694538600208386,"W10004_0675 X PHZ51","ASI","PHZ51"
"1636",1.58124908295639,"W10004_0678 X PHK76","ASI","PHK76"
"1637",0.94086124367215,"W10004_0678 X PHP02","ASI","PHP02"
"1638",0.836287837803447,"W10004_0678 X PHZ51","ASI","PHZ51"
"1639",1.39796989487244,"W10004_0680 X PHP02","ASI","PHP02"
"1640",0.659056893772428,"W10004_0680 X PHZ51","ASI","PHZ51"
"1641",1.0556123326389,"W10004_0682 X PHK76","ASI","PHK76"
"1642",0.862179081823807,"W10004_0682 X PHP02","ASI","PHP02"
"1643",1.43716431535637,"W10004_0682 X PHZ51","ASI","PHZ51"
"1644",0.731331868034913,"W10004_0684 X PHK76","ASI","PHK76"
"1645",0.912335430142584,"W10004_0684 X PHP02","ASI","PHP02"
"1646",0.694429786465681,"W10004_0684 X PHZ51","ASI","PHZ51"
"1647",1.03340836750936,"W10004_0685 X PHK76","ASI","PHK76"
"1648",1.43335281737913,"W10004_0685 X PHP02","ASI","PHP02"
"1649",1.13006912564292,"W10004_0685 X PHZ51","ASI","PHZ51"
"1650",0.72906976515603,"W10004_0687 X PHK76","ASI","PHK76"
"1651",0.449359711803931,"W10004_0687 X PHP02","ASI","PHP02"
"1652",1.26295371527998,"W10004_0687 X PHZ51","ASI","PHZ51"
"1653",1.06826135367889,"W10004_0688 X PHK76","ASI","PHK76"
"1654",1.12620165668205,"W10004_0688 X PHP02","ASI","PHP02"
"1655",1.79672988252149,"W10004_0688 X PHZ51","ASI","PHZ51"
"1656",0.712023011287409,"W10004_0689 X PHK76","ASI","PHK76"
"1657",0.998827915343342,"W10004_0689 X PHP02","ASI","PHP02"
"1658",0.982056535740442,"W10004_0689 X PHZ51","ASI","PHZ51"
"1659",0.86746294311956,"W10004_0691 X PHP02","ASI","PHP02"
"1660",2.0639551045185,"W10004_0691 X PHZ51","ASI","PHZ51"
"1661",1.01106350403171,"W10004_0695 X PHK76","ASI","PHK76"
"1662",0.64413236131104,"W10004_0695 X PHP02","ASI","PHP02"
"1663",0.971164601731379,"W10004_0695 X PHZ51","ASI","PHZ51"
"1664",1.37797644209708,"W10004_0696 X PHK76","ASI","PHK76"
"1665",1.21795556011435,"W10004_0696 X PHP02","ASI","PHP02"
"1666",0.615335211816118,"W10004_0696 X PHZ51","ASI","PHZ51"
"1667",0.792594339656346,"W10004_0697 X PHK76","ASI","PHK76"
"1668",1.23323048969638,"W10004_0697 X PHP02","ASI","PHP02"
"1669",0.86612197656632,"W10004_0697 X PHZ51","ASI","PHZ51"
"1670",1.05599750288691,"W10004_0701 X PHK76","ASI","PHK76"
"1671",0.661509774831257,"W10004_0701 X PHZ51","ASI","PHZ51"
"1672",0.702016568514701,"W10004_0702 X PHK76","ASI","PHK76"
"1673",1.22048210881246,"W10004_0702 X PHP02","ASI","PHP02"
"1674",1.1167397185308,"W10004_0702 X PHZ51","ASI","PHZ51"
"1675",0.69336403140147,"W10004_0703 X PHK76","ASI","PHK76"
"1676",1.06680431360897,"W10004_0703 X PHP02","ASI","PHP02"
"1677",0.993245380525165,"W10004_0703 X PHZ51","ASI","PHZ51"
"1678",0.790924565629943,"W10004_0704 X PHK76","ASI","PHK76"
"1679",0.925639925054657,"W10004_0704 X PHP02","ASI","PHP02"
"1680",0.994721816212464,"W10004_0704 X PHZ51","ASI","PHZ51"
"1681",0.680270850124231,"W10004_0705 X PHK76","ASI","PHK76"
"1682",0.894227681681765,"W10004_0705 X PHP02","ASI","PHP02"
"1683",1.42171706715625,"W10004_0705 X PHZ51","ASI","PHZ51"
"1684",0.406799647801399,"W10004_0707 X PHK76","ASI","PHK76"
"1685",0.892824989852137,"W10004_0707 X PHP02","ASI","PHP02"
"1686",0.850383808925195,"W10004_0707 X PHZ51","ASI","PHZ51"
"1687",1.01971994729361,"W10004_0711 X PHK76","ASI","PHK76"
"1688",1.22048814844528,"W10004_0711 X PHP02","ASI","PHP02"
"1689",1.04864040944278,"W10004_0711 X PHZ51","ASI","PHZ51"
"1690",1.16429463356905,"W10004_0712 X PHP02","ASI","PHP02"
"1691",1.11317125988557,"W10004_0712 X PHZ51","ASI","PHZ51"
"1692",1.02375775105182,"W10004_0713 X PHK76","ASI","PHK76"
"1693",1.21992646931769,"W10004_0713 X PHP02","ASI","PHP02"
"1694",1.25690697283399,"W10004_0713 X PHZ51","ASI","PHZ51"
"1695",0.273083427689875,"W10004_0714 X PHK76","ASI","PHK76"
"1696",0.875211898628362,"W10004_0714 X PHP02","ASI","PHP02"
"1697",0.989637859912538,"W10004_0714 X PHZ51","ASI","PHZ51"
"1698",0.817298099016494,"W10004_0715 X PHK76","ASI","PHK76"
"1699",1.02157198958716,"W10004_0715 X PHP02","ASI","PHP02"
"1700",0.586362813900368,"W10004_0715 X PHZ51","ASI","PHZ51"
"1701",1.20268906047002,"W10004_0717 X PHP02","ASI","PHP02"
"1702",1.45128903566157,"W10004_0717 X PHZ51","ASI","PHZ51"
"1703",1.19431853135235,"W10004_0723 X PHP02","ASI","PHP02"
"1704",1.04533279173107,"W10004_0723 X PHZ51","ASI","PHZ51"
"1705",1.00476229891738,"W10004_0727 X PHK76","ASI","PHK76"
"1706",0.994748369539798,"W10004_0727 X PHP02","ASI","PHP02"
"1707",1.22764442596536,"W10004_0727 X PHZ51","ASI","PHZ51"
"1708",0.727213900300044,"W10004_0729 X PHK76","ASI","PHK76"
"1709",0.510720912635027,"W10004_0729 X PHP02","ASI","PHP02"
"1710",0.577777496405451,"W10004_0729 X PHZ51","ASI","PHZ51"
"1711",0.733366561411965,"W10004_0732 X PHK76","ASI","PHK76"
"1712",0.983975600459514,"W10004_0732 X PHP02","ASI","PHP02"
"1713",0.450312826034502,"W10004_0732 X PHZ51","ASI","PHZ51"
"1714",1.06273530545397,"W10004_0733 X PHK76","ASI","PHK76"
"1715",1.06037845555157,"W10004_0733 X PHP02","ASI","PHP02"
"1716",0.910584849351075,"W10004_0733 X PHZ51","ASI","PHZ51"
"1717",0.771433442086436,"W10004_0734 X PHK76","ASI","PHK76"
"1718",0.942468331931736,"W10004_0734 X PHP02","ASI","PHP02"
"1719",1.8681358976254,"W10004_0734 X PHZ51","ASI","PHZ51"
"1720",1.18215183495921,"W10004_0736 X PHP02","ASI","PHP02"
"1721",0.918739892344691,"W10004_0736 X PHZ51","ASI","PHZ51"
"1722",0.782543111349644,"W10004_0741 X PHK76","ASI","PHK76"
"1723",1.18281749749829,"W10004_0741 X PHP02","ASI","PHP02"
"1724",1.13495164005762,"W10004_0741 X PHZ51","ASI","PHZ51"
"1725",0.838065626703174,"W10004_0745 X PHK76","ASI","PHK76"
"1726",0.645192116687976,"W10004_0745 X PHP02","ASI","PHP02"
"1727",0.841583775097159,"W10004_0745 X PHZ51","ASI","PHZ51"
"1728",0.859575882792776,"W10004_0746 X PHK76","ASI","PHK76"
"1729",1.34647237025521,"W10004_0746 X PHP02","ASI","PHP02"
"1730",0.905103521950778,"W10004_0746 X PHZ51","ASI","PHZ51"
"1731",0.79243588063374,"W10004_0747 X PHK76","ASI","PHK76"
"1732",0.94186002645034,"W10004_0747 X PHP02","ASI","PHP02"
"1733",0.985674179319944,"W10004_0747 X PHZ51","ASI","PHZ51"
"1734",1.03226642290622,"W10004_0751 X PHK76","ASI","PHK76"
"1735",1.03900358497773,"W10004_0751 X PHP02","ASI","PHP02"
"1736",0.744439937777557,"W10004_0751 X PHZ51","ASI","PHZ51"
"1737",1.08174112929944,"W10004_0754 X PHK76","ASI","PHK76"
"1738",0.658315296993597,"W10004_0754 X PHP02","ASI","PHP02"
"1739",0.66140371405111,"W10004_0754 X PHZ51","ASI","PHZ51"
"1740",0.942314853105189,"W10004_0756 X PHP02","ASI","PHP02"
"1741",0.901538408129064,"W10004_0756 X PHZ51","ASI","PHZ51"
"1742",0.692217625656528,"W10004_0757 X PHK76","ASI","PHK76"
"1743",0.934736608976305,"W10004_0757 X PHP02","ASI","PHP02"
"1744",0.253770964219294,"W10004_0757 X PHZ51","ASI","PHZ51"
"1745",1.01356983331836,"W10004_0760 X PHK76","ASI","PHK76"
"1746",0.461436942300737,"W10004_0760 X PHP02","ASI","PHP02"
"1747",0.715143060688416,"W10004_0760 X PHZ51","ASI","PHZ51"
"1748",1.04048680144176,"W10004_0768 X PHK76","ASI","PHK76"
"1749",0.860606947972797,"W10004_0768 X PHP02","ASI","PHP02"
"1750",0.899935315364466,"W10004_0768 X PHZ51","ASI","PHZ51"
"1751",1.09689043807999,"W10004_0771 X PHK76","ASI","PHK76"
"1752",1.29127492391209,"W10004_0771 X PHP02","ASI","PHP02"
"1753",1.29324280251842,"W10004_0771 X PHZ51","ASI","PHZ51"
"1754",0.97989040145853,"W10004_0773 X PHK76","ASI","PHK76"
"1755",0.877036842335161,"W10004_0773 X PHP02","ASI","PHP02"
"1756",2.02274915775181,"W10004_0773 X PHZ51","ASI","PHZ51"
"1757",0.975948465075421,"W10004_0774 X PHP02","ASI","PHP02"
"1758",0.835896479945338,"W10004_0774 X PHZ51","ASI","PHZ51"
"1759",1.40241104648957,"W10004_0775 X PHK76","ASI","PHK76"
"1760",1.29919642798186,"W10004_0775 X PHP02","ASI","PHP02"
"1761",1.11581529089467,"W10004_0775 X PHZ51","ASI","PHZ51"
"1762",0.794001155034209,"W10004_0776 X PHK76","ASI","PHK76"
"1763",0.864497744093455,"W10004_0776 X PHP02","ASI","PHP02"
"1764",0.870005307629088,"W10004_0776 X PHZ51","ASI","PHZ51"
"1765",1.16311039866622,"W10004_0779 X PHK76","ASI","PHK76"
"1766",0.891562564489704,"W10004_0779 X PHP02","ASI","PHP02"
"1767",0.935764033799565,"W10004_0779 X PHZ51","ASI","PHZ51"
"1768",0.713703065941473,"W10004_0781 X PHK76","ASI","PHK76"
"1769",0.934468007124537,"W10004_0781 X PHP02","ASI","PHP02"
"1770",1.04932042800941,"W10004_0781 X PHZ51","ASI","PHZ51"
"1771",0.753411616801806,"W10004_0782 X PHK76","ASI","PHK76"
"1772",0.953565534121822,"W10004_0782 X PHP02","ASI","PHP02"
"1773",0.991310290464342,"W10004_0782 X PHZ51","ASI","PHZ51"
"1774",0.749185494377697,"W10004_0783 X PHK76","ASI","PHK76"
"1775",1.78097571981428,"W10004_0783 X PHP02","ASI","PHP02"
"1776",0.835696029448565,"W10004_0783 X PHZ51","ASI","PHZ51"
"1777",1.15366129294381,"W10004_0784 X PHK76","ASI","PHK76"
"1778",1.48628136007819,"W10004_0784 X PHP02","ASI","PHP02"
"1779",1.4660930953015,"W10004_0784 X PHZ51","ASI","PHZ51"
"1780",0.884702525711545,"W10004_0787 X PHP02","ASI","PHP02"
"1781",1.00146811103635,"W10004_0787 X PHZ51","ASI","PHZ51"
"1782",0.840805532553732,"W10004_0789 X PHK76","ASI","PHK76"
"1783",0.926594651636855,"W10004_0789 X PHP02","ASI","PHP02"
